ACTIVE_INGREDIENTS,PRODUCT_NAME,RANKING,PROMOTION_FROM,PROMOTION_TO,PROMOTION_PRICE,REGULAR_PRICE,,NOTES:
RABEPRAZOLE*,RABEMED,,,,,204.2,,
RABEPRAZOLE*,PARIET,,,,,408.33,,
RABEPRAZOLE*,RABEMED,,,,,408.33,,
RAMIPRIL,AUSTELL-RAMIPRIL,,,,,91.91,,
RAMIPRIL,RAMPIL,,,,,91.91,,
RAMIPRIL,AUSTELL-RAMIPRIL,,,,,116.61,,
RAMIPRIL,RAMIPRIL-HEXAL,,,,,116.61,,
RAMIPRIL,RAMIWIN,,,,,116.61,,
RAMIPRIL,RAMPIL,,,,,116.61,,
RAMIPRIL,TRITACE,,,,,116.61,,
RAMIPRIL,AUSTELL-RAMIPRIL,,,,,176.25,,
RAMIPRIL,LIRACEN,,,,,176.25,,
RAMIPRIL,RAMIPRIL-HEXAL,,,,,176.25,,
RAMIPRIL,RAMIWIN,,,,,176.25,,
RAMIPRIL,RAMPIL,,,,,176.25,,
RAMIPRIL,TRITACE,,,,,176.25,,
RAMIPRIL,APEX-RAMIPRIL,,,,,184.68,,
RAMIPRIL,AUSTELL-RAMIPRIL,,,,,184.68,,
RAMIPRIL,LIRACEN,,,,,184.68,,
RAMIPRIL,RAMPIL,,,,,184.68,,
RAMIPRIL,TRITACE,,,,,184.68,,
REMIFENTANIL HCL*,FORTIVA,,,,,722.86,,
REMIFENTANIL HCL*,MYLAN REMIFENTANIL,,,,,722.86,,
REMIFENTANIL HCL*,ULTIVA,,,,,722.86,,
REMIFENTANIL HCL*,FORTIVA,,,,,1 446.96,,
REMIFENTANIL HCL*,MYLAN REMIFENTANIL,,,,,1 446.96,,
REMIFENTANIL HCL*,ULTIVA,,,,,1 446.96,,
REMIFENTANIL HCL*,FORTIVA,,,,,3 372.61,,
REMIFENTANIL HCL*,MYLAN REMIFENTANIL,,,,,3 372.61,,
REMIFENTANIL HCL*,ULTIVA,,,,,3 372.61,,
RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,ANTIB-4,,,,,117.42,,
RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,FORECOX TRAC (NAMIBIA ONLY),,,,,117.42,,
RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,RIFAFOUR E-275,,,,,117.42,,
RIFAMPICIN/ETHAMBUTOL/ISONIAZID/PYRAZINAM,RIMSTAR 4-FDC,,,,,117.42,,
RISEDRONATE,ACTAMAX,,,,,236.11,,
RISEDRONATE,ACTONEL ONCE-A-WEEK,,,,,236.11,,
RISPERIDONE,ASPEN RISPERIDONE,,,,,192.08,,
RISPERIDONE,AUROPERDAL,,,,,192.08,,
RISPERIDONE,PERIDA,,,,,192.08,,
RISPERIDONE,PERIZAL,,,,,192.08,,
RISPERIDONE,RISNIA,,,,,192.08,,
RISPERIDONE,RISPACOR,,,,,192.08,,
RISPERIDONE,RISPERDAL,,,,,192.08,,
RISPERIDONE,RISPERIDONE-HEXAL,,,,,192.08,,
RISPERIDONE,RISPERLET,,,,,192.08,,
RISPERIDONE,RISPEVON,,,,,192.08,,
RISPERIDONE,RISPIDE,,,,,192.08,,
RISPERIDONE,RISPONZ,,,,,192.08,,
RISPERIDONE,SCHIZOROL,,,,,192.08,,
RISPERIDONE,ZOXADON,,,,,192.08,,
RISPERIDONE,ZOXADON,,,,,192.08,,
RISPERIDONE,ASPEN RISPERIDONE,,,,,412.42,,
RISPERIDONE,AUROPERDAL,,,,,412.42,,
RISPERIDONE,PERIZAL,,,,,412.42,,
RISPERIDONE,RISNIA,,,,,412.42,,
RISPERIDONE,RISPACOR,,,,,412.42,,
RISPERIDONE,RISPERDAL,,,,,412.42,,
RISPERIDONE,RISPERIDONE-HEXAL,,,,,412.42,,
RISPERIDONE,RISPERLET,,,,,412.42,,
RISPERIDONE,RISPEVON,,,,,412.42,,
RISPERIDONE,RISPIDE,,,,,412.42,,
RISPERIDONE,RISPONZ,,,,,412.42,,
RISPERIDONE,RUTRA,,,,,412.42,,
RISPERIDONE,SCHIZOROL,,,,,412.42,,
RISPERIDONE,ZOXADON,,,,,412.42,,
RISPERIDONE,ZOXADON,,,,,412.42,,
RISPERIDONE,ASPEN RISPERIDONE,,,,,119.74,,
RISPERIDONE,AUROPERDAL,,,,,119.74,,
RISPERIDONE,PERIDA,,,,,119.74,,
RISPERIDONE,PERIZAL,,,,,119.74,,
RISPERIDONE,RISNIA,,,,,119.74,,
RISPERIDONE,RISPACOR,,,,,119.74,,
RISPERIDONE,RISPERDAL,,,,,119.74,,
RISPERIDONE,RISPERIDONE-HEXAL,,,,,119.74,,
RISPERIDONE,RISPERLET,,,,,119.74,,
RISPERIDONE,RISPIDE,,,,,119.74,,
RISPERIDONE,SCHIZOROL,,,,,119.74,,
RISPERIDONE,ZOXADON,,,,,119.74,,
RISPERIDONE,ZOXADON,,,,,119.74,,
RISPERIDONE,ASPEN RESPIRODONE,,,,,644.53,,
RISPERIDONE,AUROPERDAL,,,,,644.53,,
RISPERIDONE,PERIZAL,,,,,644.53,,
RISPERIDONE,RISNIA,,,,,644.53,,
RISPERIDONE,RISPACOR,,,,,644.53,,
RISPERIDONE,RISPERDAL,,,,,644.53,,
RISPERIDONE,RISPERIDONE-HEXAL,,,,,644.53,,
RISPERIDONE,RISPEVON,,,,,644.53,,
RISPERIDONE,ASPEN RISPERIDONE,,,,,1 212.72,,
RISPERIDONE,AUROPERDAL,,,,,1 212.72,,
RISPERIDONE,RISPERDAL,,,,,1 212.72,,
RISPERIDONE,RISPEVON,,,,,1 212.72,,
RISPERIDONE,ZOXADON,,,,,1 212.72,,
RISPERIDONE*,ASPEN RISPERIDONE,,,,,678.72,,
RISPERIDONE*,RISPERDAL,,,,,678.72,,
RITONAVIR*,RINAVO,,,,,157.15,,
RITONAVIR*,NORVIR,,,,,157.15,,
RITUXIMAB*,BLITZIMA 50ML,,,,,15 632.60,,
RITUXIMAB*,MABTHERA 50ML,,,,,15 632.60,,
RITUXIMAB*,RISTOVAR,,,,,15 632.60,,
RITUXIMAB*,BLITZIMA 10ML,,,,,6 253.01,,
RITUXIMAB*,MABTHERA 10ML,,,,,6 253.01,,
RITUXIMAB*,RISTOVAR,,,,,6 253.01,,
RIVAROXABAN*,IXAROLA,,,,,919.78,,
RIVAROXABAN*,REZALTO,,,,,919.78,,
RIVAROXABAN*,RIVAXORED,,,,,919.78,,
RIVAROXABAN*,XARELTO,,,,,919.78,,
RIVAROXABAN*,IXAROLA,,,,,1 188.24,,
RIVAROXABAN*,REZALTO,,,,,1 188.24,,
RIVAROXABAN*,RIVAXORED,,,,,1 188.24,,
RIVAROXABAN*,XARELTO,,,,,1 188.24,,
RIVAROXABAN*,IXAROLA,,,,,858.25,,
RIVAROXABAN*,REZALTO,,,,,858.25,,
RIVAROXABAN*,RIVAXORED,,,,,858.25,,
RIVAROXABAN*,XARELTO,,,,,858.25,,
RIZATRIPTINE BENZOATE*,MAXALT,,,,,239.19,,
RIZATRIPTINE BENZOATE*,MIGRAZAN,,,,,239.19,,
RIZATRIPTINE BENZOATE*,RIZAGRAN MELT,,,,,239.19,,
RIZATRIPTINE BENZOATE*,RIZATRIPTAN MYLAN,,,,,239.19,,
RIZATRIPTINE BENZOATE*,RIZATRIPTAN UNICORN,,,,,239.19,,
ROCURONIUM BROMIDE*,ADCO-ROCURONIUM,,,,,1 386.19,,
ROCURONIUM BROMIDE*,ERUNOM,,,,,1 386.19,,
ROCURONIUM BROMIDE*,ESMERON,,,,,1 386.19,,
ROCURONIUM BROMIDE*,ROCURONIUM BIOTECH,,,,,1 386.19,,
ROCURONIUM BROMIDE*,ROCURONIUM FRESENIUS,,,,,1 386.19,,
ROCURONIUM BROMIDE*,TRAKEZE,,,,,1 386.19,,
ROSUVASTATIN,CRESAGEN,,,,,84.66,,
ROSUVASTATIN,CRESTOR,,,,,84.66,,
ROSUVASTATIN,ROSTOR,,,,,84.66,,
ROSUVASTATIN,ROSUVASTATIN UNICORN,,,,,84.66,,
ROSUVASTATIN,ROSVATOR,,,,,84.66,,
ROSUVASTATIN,VUSOR,,,,,84.66,,
ROSUVASTATIN,ZOVAMOR,,,,,84.66,,
ROSUVASTATIN,CRESAGEN,,,,,100,,
ROSUVASTATIN,CRESTOR,,,,,100,,
ROSUVASTATIN,ROCREST,,,,,100,,
ROSUVASTATIN,ROSTATIN (NAMIBIA ONLY),,,,,100,,
ROSUVASTATIN,ROSTOR,,,,,100,,
ROSUVASTATIN,ROSUVASTATIN UNICORN,,,,,100,,
ROSUVASTATIN,ROSUVOR (NAMIBIA ONLY),,,,,100,,
ROSUVASTATIN,ROSVATOR,,,,,100,,
ROSUVASTATIN,STORWIN,,,,,100,,
ROSUVASTATIN,VUSOR,,,,,100,,
ROSUVASTATIN,ZUVAMOR,,,,,100,,
ROSUVASTATIN,CRESAGEN,,,,,150,,
ROSUVASTATIN,CRESTOR,,,,,150,,
ROSUVASTATIN,ROCREST,,,,,150,,
ROSUVASTATIN,ROSTATIN,,,,,150,,
ROSUVASTATIN,ROSTOR,,,,,150,,
ROSUVASTATIN,ROSUVASTATIN UNICORN,,,,,150,,
ROSUVASTATIN,ROSUVOR (NAMIBIA ONLY),,,,,150,,
ROSUVASTATIN,ROSVATOR,,,,,150,,
ROSUVASTATIN,STORWIN,,,,,150,,
ROSUVASTATIN,VUSOR,,,,,150,,
ROSUVASTATIN,ZUVAMOR,,,,,150,,
ROSUVASTATIN,CRESAGEN,,,,,249.51,,
ROSUVASTATIN,CRESTOR,,,,,249.51,,
ROSUVASTATIN,ROCREST,,,,,249.51,,
ROSUVASTATIN,ROSTOR,,,,,249.51,,
ROSUVASTATIN,ROSUVASTATIN UNICORN,,,,,249.51,,
ROSUVASTATIN,ROSVATOR,,,,,249.51,,
ROSUVASTATIN,STORWIN,,,,,249.51,,
ROSUVASTATIN,VUSOR,,,,,249.51,,
ROSUVASTATIN,ZUVAMOR,,,,,249.51,,
ROXITHROMYCIN,ROXITHROMYCIN-HEXAL,,,,,98.14,,
ROXITHROMYCIN,ROXXIBID,,,,,98.14,,
ROXITHROMYCIN,THROSYN,,,,,98.14,,
RUPATADINE*,RUPALLERG,,,,,269.37,,
RUPATADINE*,RUPANASE,,,,,269.37,,
RUPATADINE*,ZEALARGY (NAMIBIA),,,,,269.37,,
SACCHAROMYCES BOULARDI,CO-BIOTIC,,,,,55.88,,
SACCHAROMYCES BOULARDI,FLORAWIN,,,,,55.88,,
SACCHAROMYCES BOULARDI,FLORIN,,,,,55.88,,
SACCHAROMYCES BOULARDI,INTEFLORA,,,,,55.88,,
SACCHAROMYCES BOULARDI,PIN-FLORA,,,,,55.88,,
SACCHAROMYCES BOULARDI,XYMOGEN SACCHAROMYCIN DF,,,,,55.88,,
SALBUTAMOL,ASTHAVENT,,,,,15.25,,
SALBUTAMOL,VARI-SALBUTAMOL,,,,,15.25,,
SALBUTAMOL,VENTEZE,,,,,15.25,,
SALBUTAMOL,VENTOLIN,,,,,15.25,,
SALBUTAMOL,ASTHAVENT ECOHALER,,,,,22.99,,
SALBUTAMOL,SALBUCORT,,,,,22.99,,
SALBUTAMOL,VENTEZE CFC FREE,,,,,22.99,,
SALBUTAMOL,VENTIMAX,,,,,22.99,,
SALBUTAMOL,VENTOLIN CFC FREE 200D,,,,,22.99,,
SALBUTAMOL,VENTEZE RESP SOLN,,,,,38.8,,
SALBUTAMOL,VENTOLIN,,,,,38.8,,
SERTRALINE HCL,ARROW SERTRALINE,,,,,80.56,,
SERTRALINE HCL,AUSTELL-SERTRALINE,,,,,80.56,,
SERTRALINE HCL,DYNA SERTRALINE,,,,,80.56,,
SERTRALINE HCL,SERDEP,,,,,80.56,,
SERTRALINE HCL,SERLIFE,,,,,80.56,,
SERTRALINE HCL,SERTRA,,,,,80.56,,
SERTRALINE HCL,SERTRALINE-WINTHROP,,,,,80.56,,
SERTRALINE HCL,ZOLID,,,,,80.56,,
SERTRALINE HCL,ZOLOFT,,,,,80.56,,
SERTRALINE HCL,ZOSERT,,,,,80.56,,
SERTRALINE HCL,ZYLIN,,,,,80.56,,
SERTRALINE HCL,ARROW SERTRALINE,,,,,102,,
SERTRALINE HCL,AUSTELL-SERTRALINE,,,,,102,,
SERTRALINE HCL,DYNA SERTRALINE,,,,,102,,
SERTRALINE HCL,SERDEP,,,,,102,,
SERTRALINE HCL,SERLIFE,,,,,102,,
SERTRALINE HCL,ZOLID,,,,,102,,
SILDENAFIL CITRATE,AVIGRA,,,,,68.18,,
SILDENAFIL CITRATE,DYNAFIL,,,,,68.18,,
SILDENAFIL CITRATE,RAVIAG,,,,,68.18,,
SILDENAFIL CITRATE,SILDENAFIL CIPLA,,,,,68.18,,
SILDENAFIL CITRATE,SILDOJUB,,,,,68.18,,
SILDENAFIL CITRATE,VIAGRA,,,,,68.18,,
SILDENAFIL CITRATE,VIDENA,,,,,68.18,,
SILDENAFIL CITRATE,VITRIXA,,,,,68.18,,
SILDENAFIL CITRATE,ZELDINA,,,,,68.18,,
SILDENAFIL CITRATE,ACTIGRA,,,,,144.81,,
SILDENAFIL CITRATE,AVIGRA,,,,,144.81,,
SILDENAFIL CITRATE,DYNAFIL,,,,,144.81,,
SILDENAFIL CITRATE,RAVIAG,,,,,144.81,,
SILDENAFIL CITRATE,SILDOJUB,,,,,144.81,,
SILDENAFIL CITRATE,VIAGRA,,,,,144.81,,
SILDENAFIL CITRATE,VIDENA,,,,,144.81,,
SILDENAFIL CITRATE,VITRIXA,,,,,144.81,,
SILDENAFIL CITRATE,ZELDINA,,,,,144.81,,
SILVER SULPHADIAZINE,SILBECOR,,,,,337.52,,
SILVER SULPHADIAZINE,SILVADEX (NAMIBIA),,,,,337.52,,
SIMVASTATIN,ADCO-SIMVASTATIN,,,,,27.13,,
SIMVASTATIN,ARROW SIMVASTATIN,,,,,27.13,,
SIMVASTATIN,AUSTELL-SIMVASTATIN,,,,,27.13,,
SIMVASTATIN,BIOVAC SIMVASTATIN,,,,,27.13,,
SIMVASTATIN,CHOLESTE,,,,,27.13,,
SIMVASTATIN,CIPLA-SIMVASTATIN,,,,,27.13,,
SIMVASTATIN,LIPIDEX,,,,,27.13,,
SIMVASTATIN,NOVATIN,,,,,27.13,,
SIMVASTATIN,SIMVACOR,,,,,27.13,,
SIMVASTATIN,SIMVOTIM,,,,,27.13,,
SIMVASTATIN,ZOCOR,,,,,27.13,,
SIMVASTATIN,ZYSIM,,,,,27.13,,
SIMVASTATIN,ADCO-SIMVASTATIN,,,,,28.96,,
SIMVASTATIN,ARROW SIMVASTATIN,,,,,28.96,,
SIMVASTATIN,AUSTELL-SIMVASTATIN,,,,,28.96,,
SIMVASTATIN,BIOVAC SIMVASTATIN,,,,,28.96,,
SIMVASTATIN,CHOLESTE,,,,,28.96,,
SIMVASTATIN,CIPLA-SIMVASTATIN,,,,,28.96,,
SIMVASTATIN,LIPIDEX,,,,,28.96,,
SIMVASTATIN,NOVATIN,,,,,28.96,,
SIMVASTATIN,SIMVACOR,,,,,28.96,,
SIMVASTATIN,SIMVOTIM,,,,,28.96,,
SIMVASTATIN,ZOCOR,,,,,28.96,,
SIMVASTATIN,ZYSIM,,,,,28.96,,
SIMVASTATIN,ADCO-SIMVASTATIN,,,,,31.86,,
SIMVASTATIN,ARROW SIMVASTATIN,,,,,31.86,,
SIMVASTATIN,AUSTELL-SIMVASTATIN,,,,,31.86,,
SIMVASTATIN,BIOVAC SIMVASTATIN,,,,,31.86,,
SIMVASTATIN,CHOLESTE,,,,,31.86,,
SIMVASTATIN,CIPLA-SIMVASTATIN,,,,,31.86,,
SIMVASTATIN,NOVATIN,,,,,31.86,,
SIMVASTATIN,SIMVACOR,,,,,31.86,,
SIMVASTATIN,ZOCOR,,,,,31.86,,
SODIUM CROMOGLYCATE,ALLERCOM (NAMIBIA),,,,,34.77,,
SODIUM CROMOGLYCATE,CROMOHEXAL EYE DROPS,,,,,34.77,,
SODIUM CROMOGLYCATE,STOP ALLERG 13.5ML,,,,,34.77,,
SODIUM VALPROATE,EPILIM CR,,,,,309.21,,
SODIUM VALPROATE,EPILIZINE CR,,,,,309.21,,
SODIUM VALPROATE,EPROLIP CR 200,,,,,309.21,,
SODIUM VALPROATE,NAVALPRO CR,,,,,309.21,,
SODIUM VALPROATE,EPILIM CR,,,,,463.57,,
SODIUM VALPROATE,EPILIZINE CR,,,,,463.57,,
SODIUM VALPROATE,EPROLEP CR 300,,,,,463.57,,
SODIUM VALPROATE,NAVALPRO CR,,,,,463.57,,
SODIUM VALPROATE,VALEPTIC CR,,,,,463.57,,
SODIUM VALPROATE,EPILIM CR,,,,,740.02,,
SODIUM VALPROATE,EPILIZINE CR,,,,,740.02,,
SODIUM VALPROATE,EPROLEP CR 500,,,,,740.02,,
SODIUM VALPROATE,NAVALPRO CR,,,,,740.02,,
SODIUM VALPROATE,VALEPTIC CR,,,,,740.02,,
SODIUM VALPROATE,EPIVULEX (NAMIBIA),,,,,89.42,,
SODIUM VALPROATE,CONVULEX,,,,,89.42,,
SODIUM VALPROATE*,EPILIM CR,,,,,422.06,,
SODIUM VALPROATE*,EPILIZINE,,,,,422.06,,
SODIUM VALPROATE*,NAVALPRO,,,,,422.06,,
SPIRONOLACTONE,ALDACTONE,,,,,37.46,,
SPIRONOLACTONE,SANDOZ SPIRONOLACTONE,,,,,37.46,,
SPIRONOLACTONE,SPIRACTIN,,,,,37.46,,
SPIRONOLACTONE,ALDACTONE,,,,,519.43,,
SPIRONOLACTONE,SPIRACTIN,,,,,519.43,,
STAVUDINE,ASPEN STAVUDINE,,,,,58.71,,
STAVUDINE,VARI-STAVUDINE,,,,,58.71,,
STREPTOMYCIN*,BIO-STREP,,,,,24.08,,
STREPTOMYCIN*,BIO-STREP,,,,,24.08,,
STREPTOMYCIN*,SOLUSTREP,,,,,24.08,,
SULPIRIDE,EGLONYL,,,,,195.95,,
SULPIRIDE,ESPIRIDE,,,,,195.95,,
SULPIRIDE,SULPIRIDE 50 OETHMAAN,,,,,195.95,,
SUMATRIPTAN,IMIGRAN,,,,,94.67,,
SUMATRIPTAN,MIGREX,,,,,94.67,,
SUMATRIPTAN,IMIGRAN,,,,,253.39,,
SUMATRIPTAN,MIGREX,,,,,253.39,,
TACROLIMUS,ADVAGRAF,,,,,592.92,,
TACROLIMUS,PROGRAF,,,,,592.92,,
TACROLIMUS,TACRUM,,,,,592.92,,
TACROLIMUS,ADVAGRAF,,,,,1 082.97,,
TACROLIMUS,PROGRAF,,,,,1 082.97,,
TACROLIMUS,TACRUM,,,,,1 082.97,,
TACROLIMUS,ADVAGRAF,,,,,5 237.01,,
TACROLIMUS,PROGRAF,,,,,5 237.01,,
TACROLIMUS,TACRUM,,,,,5 237.01,,
TADALAFIL*,CIALIS,,,,,939.52,,
TADALAFIL*,TALVIOR,,,,,939.52,,
TADALAFIL,ADAFILL (NAMIBIA),,,,,282.62,,
TADALAFIL,CIALIS,,,,,282.62,,
TADALAFIL*,CIAVOR,,,,,282.62,,
TAMOXIFEN,KESSAR,,,,,131.01,,
TAMOXIFEN,NEOPHEDAN,,,,,131.01,,
TAMOXIFEN,NOLVADEX-D,,,,,131.01,,
TAMOXIFEN,TAMOPLEX,,,,,131.01,,
TAMOXIFEN,TAMOXIHEXAL,,,,,131.01,,
TAMSULOSIN*,BENIPROSIN SR,,,,,302.37,,
TAMSULOSIN*,FLOMAX,,,,,302.37,,
TAMSULOSIN*,OMSAL,,,,,302.37,,
TAMSULOSIN*,PROSTAFLO,,,,,302.37,,
TAMSULOSIN*,TAMSUL,,,,,302.37,,
TAMSULOSIN*,UROMAX,,,,,302.37,,
TEICOPLANIN,ASPEN TEICOPLANIN,,,,,141.99,,
TEICOPLANIN,DYNA TEICOPLANIN,,,,,141.99,,
TEICOPLANIN,PLANETIC,,,,,141.99,,
TEICOPLANIN,SPEC TEICOPLANIN,,,,,141.99,,
TEICOPLANIN,TARGOCID,,,,,141.99,,
TEICOPLANIN,TEGORID,,,,,141.99,,
TEICOPLANIN,TEICOWIN,,,,,141.99,,
TEICOPLANIN,ASPEN TEICOPLANIN,,,,,304.5,,
TEICOPLANIN,CIPLA TEICOPLANIN,,,,,304.5,,
TEICOPLANIN,DYNA TEICOPLANIN,,,,,304.5,,
TEICOPLANIN,SPEC TEICOPLANIN,,,,,304.5,,
TEICOPLANIN,TARGOCID,,,,,304.5,,
TEICOPLANIN,TEGORID,,,,,304.5,,
TEICOPLANIN,TEICOWIN,,,,,304.5,,
TELMISARTAN,ACTAPRESS (NAMIBIA),,,,,130.17,,
TELMISARTAN,ADCO-TELMISARTAN,,,,,130.17,,
TELMISARTAN,CARDIZ,,,,,130.17,,
TELMISARTAN,MICARDIS,,,,,130.17,,
TELMISARTAN,MIZART,,,,,130.17,,
TELMISARTAN,PRITOR,,,,,130.17,,
TELMISARTAN,TELGEN,,,,,130.17,,
TELMISARTAN,TELMISARTAN 40 TEVA,,,,,130.17,,
TELMISARTAN,TESAR,,,,,130.17,,
TELMISARTAN,ACTAPRESS (NAMIBIA),,,,,130.17,,
TELMISARTAN,ADCO-TELMISARTAN,,,,,130.17,,
TELMISARTAN,CARDIZ (NAMIBIA),,,,,130.17,,
TELMISARTAN,CARDIZ,,,,,130.17,,
TELMISARTAN,MICARDIS,,,,,130.17,,
TELMISARTAN,MIZART,,,,,130.17,,
TELMISARTAN,PRITOR,,,,,130.17,,
TELMISARTAN,TELGEN,,,,,130.17,,
TELMISARTAN,TELMISARTAN 80 TEVA,,,,,130.17,,
TELMISARTAN,TESAR,,,,,130.17,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CARDIZ CO,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-ACTAPRESS (NAMIBIA ONLY),,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-MICARDIS,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-PRITOR,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-PRITOR,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,TELPRES PLUS,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CARDIZ CO,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-ACTAPRESS (NAMIBIA ONLY),,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-MICARDIS,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,CO-PRITOR,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,TELPRES PLUS,,,,,160.6,,
TELMISARTAN/HYDROCHOROTHIAZIDE,TREMISTAN PLUS,,,,,160.6,,
TEMOZOLOMIDE*,ACCORD TEMOZOLOMIDE,,,,,105.03,,
TEMOZOLOMIDE*,TEMINTAS,,,,,105.03,,
TEMOZOLOMIDE*,ACCORD TEMOZOLOMIDE,,,,,450.18,,
TEMOZOLOMIDE*,TEMINTAS,,,,,450.18,,
TEMOZOLOMIDE*,TEMOLON (NAMIBIA),,,,,450.18,,
TEMOZOLOMIDE*,ACCORD TEMOZOLOMIDE,,,,,2 044.38,,
TEMOZOLOMIDE*,TEMINTAS,,,,,2 044.38,,
TEMOZOLOMIDE*,ACCORD TEMOZOLOMIDE,,,,,5 030.67,,
TEMOZOLOMIDE*,TEMINTAS,,,,,5 030.67,,
TENOFOVIR DISOPROXIL,ADCO-TENOFOVIR,,,,,224.22,,
TENOFOVIR DISOPROXIL,ASPEN TENOFOVIR,,,,,224.22,,
TENOFOVIR DISOPROXIL,HETERO TENOFOVIR,,,,,224.22,,
TENOFOVIR DISOPROXIL,HETERO TENOFOVIR (NAMIBIA ONLY),,,,,224.22,,
TENOFOVIR DISOPROXIL,RICOVIR,,,,,224.22,,
TENOFOVIR DISOPROXIL,RIOVEX,,,,,224.22,,
TENOFOVIR DISOPROXIL,SONKE-TENOFOVIR,,,,,224.22,,
TENOFOVIR DISOPROXIL,TEHOHOPE (NAMIBIA),,,,,224.22,,
TENOFOVIR DISOPROXIL,VIREAD,,,,,224.22,,
TENOFOVIR DISOPROXIL,ZEFIN,,,,,224.22,,
TERBINAFINE HCL,ARROW TERBINAFINE,,,,,311.76,,
TERBINAFINE HCL,BINACIL,,,,,311.76,,
TERBINAFINE HCL,LAMISIL,,,,,311.76,,
TERBINAFINE HCL,LAMISPOR,,,,,311.76,,
TERBINAFINE HCL,MYLAN TERBINAFINE,,,,,311.76,,
TERBINAFINE HCL,TERBANE,,,,,311.76,,
TERBINAFINE HCL,TERBICIL,,,,,311.76,,
TERBINAFINE HCL,TERBI-CLEAR,,,,,311.76,,
TERBINAFINE HCL,TERBINAFINE UNICORN,,,,,311.76,,
TERBINAFINE HCL,ALMATIL,,,,,67.21,,
TERBINAFINE HCL,LAMISIL,,,,,67.21,,
TERBINAFINE HCL,TERBANE,,,,,67.21,,
TERBINAFINE HCL,TERBASPOR,,,,,67.21,,
TERBINAFINE HCL,TERBICIL,,,,,67.21,,
THALIDOMIDE*,TALIDEX (NAMIBIA),,,,,4 551.56,,
THALIDOMIDE*,THALIDOMIDE CELGENE,,,,,4 551.56,,
THEOPHYLLINE ANHYDROUS,EUPHYLLIN,,,,,193.4,,
THEOPHYLLINE ANHYDROUS,NUELIN,,,,,193.4,,
THEOPHYLLINE ANHYDROUS,SANDOZ THEOPHYLLINE,,,,,193.4,,
THEOPHYLLINE ANHYDROUS,THEOPLUS,,,,,193.4,,
THEOPHYLLINE ANHYDROUS,SANDOZ THEOPHYLLINE,,,,,75.37,,
THEOPHYLLINE ANHYDROUS,THEOPLUS,,,,,75.37,,
TIGECYCLINE*,RUBICIL,,,,,9 575.70,,
TIGECYCLINE*,TIGEBAX,,,,,9 575.70,,
TIGECYCLINE*,TYGACIL,,,,,9 575.70,,
TIMOLOL MALEATE,GLAUCOSAN 5ML,,,,,74.04,,
TIMOLOL MALEATE,OCCUMOL,,,,,74.04,,
TIMOLOL MALEATE,TIMOPTOL,,,,,74.04,,
TIMOLOL MALEATE,NYOGEL,,,,,104.03,,
TIMOLOL MALEATE,TIMOPTOL-XE,,,,,104.03,,
TIOTROPIUM BROMIDE*,FORVENT,,,,,766.17,,
TIOTROPIUM BROMIDE*,SPIRIVA,,,,,766.17,,
TIOTROPIUM BROMIDE*,FORVENT,,,,,742.42,,
TIOTROPIUM BROMIDE*,SPIRIVA,,,,,742.42,,
TOPIRAMATE,EPIMATE,,,,,190.69,,
TOPIRAMATE,EPITOZ,,,,,190.69,,
TOPIRAMATE,PAMIRAM,,,,,190.69,,
TOPIRAMATE,TOPALEX,,,,,190.69,,
TOPIRAMATE,TOPAMAX,,,,,190.69,,
TOPIRAMATE,TOPAMAX SPRINKLE CAP,,,,,190.69,,
TOPIRAMATE,TOPIROL,,,,,190.69,,
TOPIRAMATE,TOPLEP,,,,,190.69,,
TOPIRAMATE,EPIMATE,,,,,350.67,,
TOPIRAMATE,EPITOZ,,,,,350.67,,
TOPIRAMATE,PAMIRAM,,,,,350.67,,
TOPIRAMATE,TOPALEX,,,,,350.67,,
TOPIRAMATE,TOPAMAX,,,,,350.67,,
TOPIRAMATE,TOPAMAX SPRINKLE CAP,,,,,350.67,,
TOPIRAMATE,TOPLEP,,,,,350.67,,
TOPIRAMATE,EPIMATE,,,,,623.13,,
TOPIRAMATE,EPITOZ,,,,,623.13,,
TOPIRAMATE,PAMIRAM,,,,,623.13,,
TOPIRAMATE,TOPALEX,,,,,623.13,,
TOPIRAMATE,TOPAMAX,,,,,623.13,,
TOPIRAMATE,TOPIROL,,,,,623.13,,
TOPIRAMATE,TOPLEP,,,,,623.13,,
TOPIRAMATE,EPIMATE,,,,,925.18,,
